EX,IT,EVALUATIONS,BEST_F,AVERAGE_F,BEST_DEPTH,AVERAGE_DEPTH,BEST_SIZE,AVERAGE_SIZE,BEST_AGE,AVERAGE_AGE 
12,27,0,1.5075641282698644,1.4263110045284786,3,4.0,5,8.8125,1,3.5625
12,28,0,1.466665933323793,1.4307531629351706,3,4.15625,5,9.125,7,4.0
12,29,0,2.264407945960781,1.4653764480490523,4,4.34375,11,9.5625,5,4.28125
12,30,0,1.5170280018455111,1.4458276020005507,3,4.53125,5,9.75,8,4.21875
12,31,0,1.4933081927887475,1.4425668213716585,3,4.625,5,10.1875,6,4.53125
12,32,0,1.509682247091495,1.4422543132127175,6,4.65625,13,10.25,7,5.28125
12,33,0,1.495337598604035,1.441536981320142,4,4.90625,9,10.8125,2,4.84375
12,34,0,1.4949725280827568,1.4447703864096166,6,4.90625,13,11.25,1,4.96875
12,35,0,1.5042946359908211,1.4472969340675002,4,4.8125,9,11.1875,10,5.03125
12,36,0,2.318138021682969,1.4692942419154396,3,4.90625,5,11.4375,11,5.15625
12,37,0,1.4786475222118391,1.442064144562036,4,4.96875,9,11.3125,1,5.3125
12,38,0,1.4892242348384621,1.4455392670941452,4,4.8125,9,10.875,14,5.0
12,39,0,1.512216883523896,1.4441570408433941,7,4.75,21,10.8125,5,4.8125
12,40,0,1.4820335864633538,1.44449546693382,5,4.9375,11,11.75,2,4.3125
12,41,0,1.468138962152533,1.445418839365769,4,5.0,9,12.25,1,4.0625
12,42,0,1.486021330070486,1.4469835968198392,5,4.8125,11,11.625,4,3.53125
12,43,0,1.4827378200408867,1.4435695893094906,4,5.125,9,12.5625,2,3.625
12,44,0,1.4794316478997929,1.4456673095318695,7,5.375,15,13.4375,4,3.875
12,45,0,1.476535532381305,1.4494414873636137,5,5.46875,13,13.875,1,3.71875
12,46,0,1.5176663520684759,1.4446879382098388,7,5.5,15,13.875,1,4.03125
12,47,0,1.483722067001149,1.449066573778517,4,5.625,9,14.1875,8,4.15625
12,48,0,2.2947183015024066,1.4701531561536092,7,5.6875,15,14.125,7,4.3125
12,49,0,1.4854817273117558,1.4455725853504435,6,5.59375,21,14.125,1,4.53125
13,0,0,1.208777295721777,0.7682624526254355,3,3.0625,7,6.9375,1,1.0
13,1,0,1.254038306342852,0.8249330706285875,3,3.09375,7,6.9375,2,1.71875
13,2,0,1.225986821778809,0.8764406658636961,3,3.25,7,7.3125,3,2.21875
13,3,0,1.3357731143246634,0.9161010175210174,5,3.4375,11,7.5625,1,2.25
13,4,0,1.3672572732476669,0.9193966003741023,5,3.53125,11,7.75,2,2.6875
13,5,0,1.3602868554351593,0.9621010872627903,5,3.53125,13,7.625,1,2.59375
13,6,0,1.5324099871933172,1.011810641360892,5,3.4375,11,7.3125,4,2.625
13,7,0,1.228012587886688,0.9955847118103,4,3.34375,9,7.0,2,3.125
13,8,0,1.209284313162763,1.0319551192714906,4,3.46875,9,7.375,3,3.46875
13,9,0,1.737762278168213,1.086742849188108,4,3.53125,7,7.5625,1,3.8125
13,10,0,1.622734760885157,1.10575085677025,4,3.75,7,8.25,2,3.96875
13,11,0,1.5427624199777918,1.1699843389133375,7,4.0,17,9.0625,1,3.90625
13,12,0,1.609026609389685,1.1826535555291824,4,4.03125,7,9.125,4,4.4375
13,13,0,1.6598771488589399,1.1792152876726,4,4.09375,7,9.3125,5,4.90625
13,14,0,1.6767182853508862,1.22625302643194,5,4.09375,13,9.1875,1,5.125
13,15,0,1.620120206850157,1.259785307651248,5,4.09375,13,9.5,2,4.25
13,16,0,1.993913058787701,1.3150349548828402,5,4.28125,17,10.25,1,4.03125
13,17,0,1.7764127146173818,1.3669600158164374,5,4.375,17,10.875,1,3.84375
13,18,0,2.5883986448695926,1.4079641739630908,3,4.375,5,10.9375,1,4.28125
13,19,0,2.351501067751905,1.4680406016659646,4,4.28125,7,10.625,1,4.0
13,20,0,1.918570364518823,1.411757370686679,7,4.1875,21,10.5,1,4.59375
13,21,0,2.9223414343976266,1.525849318268678,3,4.40625,5,11.4375,4,4.0625
13,22,0,2.646916664654567,1.6017008681893592,7,4.65625,21,12.625,1,3.8125
13,23,0,2.3721911581317205,1.7204157925130348,3,5.125,5,14.75,6,3.3125
13,24,0,2.4616452580891517,1.8270550644903736,6,5.34375,21,15.625,2,3.5625
13,25,0,2.8549629983480944,1.8277526004972409,3,5.53125,5,17.125,8,3.5
13,26,0,2.445210938251212,1.8437053111234027,6,5.53125,21,17.25,5,3.6875
13,27,0,2.894573213527809,1.938399961506449,7,5.71875,21,18.0,2,3.84375
13,28,0,3.034425006467351,1.8741995002152882,7,5.90625,21,19.0625,3,4.125
13,29,0,2.586170180160824,1.9536796191112342,7,6.0,27,19.375,7,3.9375
13,30,0,3.006156731725633,1.9005405641940678,7,6.125,27,20.125,3,4.125
13,31,0,2.535433266261095,1.966953634183921,7,6.125,27,20.6875,4,4.5625
13,32,0,2.537109887899664,1.9705338012521199,7,6.34375,27,22.25,2,4.5
13,33,0,2.605355713057112,1.936867815039125,7,6.5,29,23.25,1,4.0625
13,34,0,3.110491396613109,2.0771696682436667,7,6.6875,27,24.5,2,4.15625
13,35,0,2.72047185450277,1.9586547088450956,7,6.6875,29,24.8125,2,4.21875
13,36,0,3.319988600689717,2.255252783198856,7,6.65625,31,24.4375,3,4.3125
13,37,0,3.1331751182047443,2.1584852087529973,7,6.65625,29,25.0,3,4.4375
13,38,0,3.284104102826306,2.1540143664920617,7,6.59375,33,24.9375,2,3.625
13,39,0,3.326707025411309,2.2203642334699727,7,6.65625,35,25.25,6,3.75
13,40,0,2.8912149216170855,2.2159498914202866,3,6.65625,5,25.125,3,3.78125
13,41,0,3.018775285385016,2.2120489267855836,7,6.5625,37,25.0,4,4.03125
13,42,0,2.977480504263292,2.1659960271884002,7,6.59375,31,25.125,3,4.1875
13,43,0,3.7054539210202204,2.2937229735258713,7,6.5,25,25.8125,4,4.21875
13,44,0,3.272841352920151,2.335058008772315,7,6.5625,33,27.5,4,4.28125
13,45,0,3.121663319181534,2.20914764893231,7,6.5625,47,28.1875,2,4.125
13,46,0,3.01472532119423,2.2474788088786983,7,6.5,23,27.6875,11,4.28125
13,47,0,2.876425631315415,2.282553472147628,4,6.46875,7,26.625,7,4.625
13,48,0,3.1004687927333627,2.3366519006465687,7,6.625,27,28.9375,1,4.6875
13,49,0,3.520401445649017,2.274680482395955,5,6.53125,9,26.75,3,4.5625
14,0,0,1.1992373898140023,0.7176528628766106,3,3.125,7,7.125,1,1.0
14,1,0,1.1790314903154933,0.7941389482707293,3,3.28125,7,7.5,2,1.6875
14,2,0,1.2392663114388387,0.8669246962975256,3,3.375,7,7.5625,3,2.09375
14,3,0,1.1695832302564146,0.8854145233988574,3,3.34375,7,7.5625,4,2.4375
14,4,0,1.2071317497638696,0.8948169231069333,3,3.25,7,7.375,5,2.9375
